Time_sec,Reference_Force_N,Actual_Force_N,Error_N
4.934,0.0,-53.77,53.77
4.937,0.0,-53.84,53.84
4.94,0.0,-53.84,53.84
4.943,0.0,-53.84,53.84
4.946,0.0,-53.84,53.84
4.949,0.0,-53.84,53.84
4.952,0.0,-53.77,53.77
4.955,0.0,0.0,0.0
4.958,0.0,-53.84,53.84
4.961,0.0,-53.82,53.82
4.964,0.0,-53.77,53.77
4.967,0.0,-53.82,53.82
4.97,0.0,-53.82,53.82
4.973,0.0,-53.82,53.82
4.976,0.0,-53.84,53.84
4.979,0.0,-53.77,53.77
4.982,0.0,-53.83,53.83
4.985,0.0,-53.9,53.9
4.988,0.0,-53.84,53.84
4.991,0.0,-53.73,53.73
4.994,0.0,-53.72,53.72
4.997,0.0,-53.82,53.82
5.0,0.0,-53.89,53.89
5.003,0.0,-53.82,53.82
5.006,0.0,-53.81,53.81
5.009,0.0,-53.83,53.83
5.012,0.0,-53.83,53.83
5.015,0.0,-53.95,53.95
5.018,0.0,-53.85,53.85
5.021,0.0,-53.76,53.76
5.024,0.0,-53.82,53.82
5.027,0.0,-53.9,53.9
5.031,0.0,-53.94,53.94
5.034,0.0,-53.88,53.88
5.037,0.0,0.0,0.0
5.039,0.0,-53.88,53.88
5.042,0.0,-53.88,53.88
5.045,0.0,-53.89,53.89
5.048,0.0,-53.92,53.92
5.051,0.0,-53.9,53.9
5.054,0.0,-53.86,53.86
5.057,0.0,-53.84,53.84
5.06,0.0,-53.86,53.86
5.063,0.0,-53.94,53.94
5.066,0.0,-53.88,53.88
5.069,0.0,-53.89,53.89
5.073,0.0,-53.88,53.88
5.076,0.0,-53.77,53.77
5.079,0.0,-53.77,53.77
5.082,0.0,-53.77,53.77
5.085,0.0,-53.8,53.8
5.088,0.0,-53.8,53.8
5.091,0.0,-53.79,53.79
5.094,0.0,-53.79,53.79
5.097,0.0,-53.8,53.8
5.1,0.0,-53.75,53.75
5.103,0.0,-53.79,53.79
5.106,0.0,-53.88,53.88
5.109,0.0,-53.85,53.85
5.112,0.0,-53.85,53.85
5.115,0.0,-53.9,53.9
5.118,0.0,0.0,0.0
5.121,0.0,-53.9,53.9
5.124,0.0,-53.83,53.83
5.127,0.0,-53.8,53.8
5.13,0.0,-53.81,53.81
5.133,0.0,-53.81,53.81
5.136,0.0,-53.75,53.75
5.139,0.0,-53.77,53.77
5.142,0.0,-53.8,53.8
5.145,0.0,-53.81,53.81
5.148,0.0,-53.87,53.87
5.151,0.0,-53.83,53.83
5.154,0.0,-53.79,53.79
5.157,0.0,-53.8,53.8
5.16,0.0,-53.75,53.75
5.163,0.0,-53.88,53.88
5.166,0.0,-53.89,53.89
5.169,0.0,-53.75,53.75
5.172,0.0,-53.7,53.7
5.175,0.0,-53.75,53.75
5.178,0.0,-53.77,53.77
5.181,0.0,-53.69,53.69
5.184,0.0,-53.74,53.74
5.187,0.0,-53.76,53.76
5.191,0.0,-53.73,53.73
5.194,0.0,-53.75,53.75
5.197,0.0,-53.8,53.8
5.2,0.0,0.0,0.0
5.202,0.0,-53.79,53.79
5.205,0.0,-53.85,53.85
5.208,0.0,-53.88,53.88
5.211,0.0,-53.85,53.85
5.214,0.0,-53.83,53.83
5.217,0.0,-53.87,53.87
5.22,0.0,-53.81,53.81
5.223,0.0,-53.72,53.72
5.226,0.0,-53.85,53.85
5.229,0.0,-53.71,53.71
5.233,0.0,-53.7,53.7
5.236,0.0,-53.73,53.73
5.239,0.0,-53.72,53.72
5.242,0.0,-53.73,53.73
5.245,0.0,-53.8,53.8
5.248,0.0,-53.85,53.85
5.251,0.0,-53.8,53.8
5.254,0.0,-53.78,53.78
5.257,0.0,-53.77,53.77
5.26,0.0,-53.73,53.73
5.263,0.0,-53.74,53.74
5.266,0.0,-53.74,53.74
5.269,0.0,-53.72,53.72
5.272,0.0,-53.75,53.75
5.275,0.0,-53.8,53.8
5.278,0.0,-53.7,53.7
5.281,0.0,0.0,0.0
5.284,0.0,-53.76,53.76
5.287,0.0,-53.81,53.81
5.29,0.0,-53.79,53.79
5.293,0.0,-53.78,53.78
5.296,0.0,-53.79,53.79
5.299,0.0,-53.8,53.8
5.302,0.0,-53.81,53.81
5.305,0.0,-53.9,53.9
5.308,0.0,-53.83,53.83
5.311,0.0,-53.73,53.73
5.314,0.0,-53.8,53.8
5.317,0.0,-53.8,53.8
5.32,0.0,-53.79,53.79
5.323,0.0,-53.8,53.8
5.326,0.0,-53.77,53.77
5.329,0.0,-53.78,53.78
5.332,0.0,-53.77,53.77
5.335,0.0,-53.77,53.77
5.338,0.0,-53.76,53.76
5.341,0.0,-53.75,53.75
5.344,0.0,-53.78,53.78
5.348,0.0,-53.78,53.78
5.351,0.0,-53.8,53.8
5.354,0.0,-53.87,53.87
5.357,0.0,-53.75,53.75
5.36,0.0,-53.69,53.69
5.363,0.0,0.0,0.0
5.365,0.0,-53.77,53.77
5.368,0.0,-53.77,53.77
5.371,0.0,-53.85,53.85
5.374,0.0,-53.79,53.79
5.377,0.0,-53.76,53.76
5.38,0.0,-53.74,53.74
5.383,0.0,-53.82,53.82
5.386,0.0,-53.73,53.73
5.39,0.0,-53.71,53.71
5.393,0.0,-53.84,53.84
5.396,0.0,-53.86,53.86
5.399,0.0,-53.77,53.77
5.402,0.0,-53.87,53.87
5.405,0.0,-53.85,53.85
5.408,0.0,-53.77,53.77
5.411,0.0,-53.76,53.76
5.414,0.0,-53.79,53.79
5.417,0.0,-53.89,53.89
5.42,0.0,-53.82,53.82
5.423,0.0,-53.83,53.83
5.426,0.0,-53.76,53.76
5.429,0.0,-53.77,53.77
5.432,0.0,-53.78,53.78
5.435,0.0,-53.77,53.77
5.438,0.0,-53.73,53.73
5.441,0.0,-53.74,53.74
5.444,0.0,0.0,0.0
5.447,0.0,-53.71,53.71
5.45,0.0,-53.74,53.74
5.453,0.0,-53.73,53.73
5.456,0.0,-53.78,53.78
5.459,0.0,-53.71,53.71
5.462,0.0,-53.68,53.68
5.465,0.0,-53.74,53.74
5.468,0.0,-53.75,53.75
5.471,0.0,-53.79,53.79
5.474,0.0,-53.83,53.83
5.477,0.0,-53.88,53.88
5.48,0.0,-53.8,53.8
5.483,0.0,-53.76,53.76
5.486,0.0,-53.82,53.82
5.489,0.0,-53.79,53.79
5.492,0.0,-53.74,53.74
5.495,0.0,-53.79,53.79
5.498,0.0,-53.76,53.76
5.501,0.0,-53.71,53.71
5.504,0.0,-53.74,53.74
5.508,0.0,-53.77,53.77
5.511,0.0,-53.77,53.77
5.514,0.0,-53.84,53.84
5.517,0.0,-53.78,53.78
5.52,0.0,-53.78,53.78
5.523,0.0,-53.79,53.79
5.526,0.0,0.0,0.0
5.528,0.0,-53.79,53.79
5.531,0.0,-53.77,53.77
5.534,0.0,-53.71,53.71
5.537,0.0,-53.76,53.76
5.54,0.0,-53.8,53.8
5.543,0.0,-53.81,53.81
5.546,0.0,-53.73,53.73
5.55,0.0,-53.73,53.73
5.553,0.0,-53.77,53.77
5.556,0.0,-53.82,53.82
5.559,0.0,-53.83,53.83
5.562,0.0,-53.78,53.78
5.565,0.0,-53.8,53.8
5.568,0.0,-53.78,53.78
5.571,0.0,-53.76,53.76
5.574,0.0,-53.79,53.79
5.577,0.0,-53.78,53.78
5.58,0.0,-53.76,53.76
5.583,0.0,-53.84,53.84
5.586,0.0,-53.85,53.85
5.589,0.0,-53.75,53.75
5.592,0.0,-53.82,53.82
5.595,0.0,-53.93,53.93
5.598,0.0,-53.87,53.87
5.601,0.0,-53.81,53.81
5.604,0.0,-53.82,53.82
5.607,0.0,0.0,0.0
5.61,0.0,-53.84,53.84
5.613,0.0,-53.77,53.77
5.616,0.0,-53.75,53.75
5.619,0.0,-53.82,53.82
5.622,0.0,-53.78,53.78
5.625,0.0,-53.78,53.78
5.628,0.0,-53.74,53.74
5.631,0.0,-53.63,53.63
5.634,0.0,-53.66,53.66
5.637,0.0,-53.73,53.73
5.64,0.0,-53.75,53.75
5.643,0.0,-53.76,53.76
5.646,0.0,-53.8,53.8
5.649,0.0,-53.89,53.89
5.652,0.0,-53.87,53.87
5.655,0.0,-53.83,53.83
5.658,0.0,-53.81,53.81
5.661,0.0,-53.79,53.79
5.665,0.0,-53.79,53.79
5.668,0.0,-53.69,53.69
5.671,0.0,-53.67,53.67
5.674,0.0,-53.69,53.69
5.677,0.0,-53.73,53.73
5.68,0.0,-53.63,53.63
5.683,0.0,-53.66,53.66
5.686,0.0,-53.77,53.77
5.689,0.0,0.0,0.0
5.691,0.0,-53.79,53.79
5.694,0.0,-53.82,53.82
5.697,0.0,-53.84,53.84
5.7,0.0,-53.72,53.72
5.703,0.0,-53.75,53.75
5.707,0.0,-53.78,53.78
5.71,0.0,-53.81,53.81
5.713,0.0,-53.79,53.79
5.716,0.0,-53.67,53.67
5.719,0.0,-53.71,53.71
5.722,0.0,-53.75,53.75
5.725,0.0,-53.81,53.81
5.728,0.0,-53.78,53.78
5.731,0.0,-53.73,53.73
5.734,0.0,-53.72,53.72
5.737,0.0,-53.76,53.76
5.74,0.0,-53.78,53.78
5.743,0.0,-53.83,53.83
5.746,0.0,-53.84,53.84
5.749,0.0,-53.78,53.78
5.752,0.0,-53.78,53.78
5.755,0.0,-53.81,53.81
5.758,0.0,-53.76,53.76
5.761,0.0,-53.72,53.72
5.764,0.0,-53.82,53.82
5.767,0.0,-53.78,53.78
5.77,0.0,0.0,0.0
5.773,0.0,-53.67,53.67
5.776,0.0,-53.74,53.74
5.779,0.0,-53.84,53.84
5.782,0.0,-53.78,53.78
5.785,0.0,-53.75,53.75
5.788,0.0,-53.85,53.85
5.791,0.0,-53.8,53.8
5.794,0.0,-53.76,53.76
5.797,0.0,-53.78,53.78
5.8,0.0,-53.74,53.74
5.803,0.0,-53.78,53.78
5.806,0.0,-53.81,53.81
5.809,0.0,-53.8,53.8
5.812,0.0,-53.74,53.74
5.815,0.0,-53.81,53.81
5.818,0.0,-53.8,53.8
5.822,0.0,-53.73,53.73
5.825,0.0,-53.77,53.77
5.828,0.0,-53.84,53.84
5.831,0.0,-53.84,53.84
5.834,0.0,-53.78,53.78
5.837,0.0,-53.75,53.75
5.84,0.0,-53.67,53.67
5.843,0.0,-53.71,53.71
5.846,0.0,-53.79,53.79
5.849,0.0,-53.86,53.86
5.852,0.0,0.0,0.0
5.854,0.0,-53.78,53.78
5.857,0.0,-53.75,53.75
5.86,0.0,-53.74,53.74
5.864,0.0,-53.68,53.68
5.867,0.0,-53.69,53.69
5.87,0.0,-53.71,53.71
5.873,0.0,-53.78,53.78
5.876,0.0,-53.83,53.83
5.879,0.0,-53.74,53.74
5.882,0.0,-53.74,53.74
5.885,0.0,-53.85,53.85
5.888,0.0,-53.81,53.81
5.891,0.0,-53.75,53.75
5.894,0.0,-53.7,53.7
5.897,0.0,-53.77,53.77
5.9,0.0,-53.71,53.71
5.903,0.0,-53.74,53.74
5.906,0.0,-53.82,53.82
5.909,0.0,-53.82,53.82
5.912,0.0,-53.88,53.88
5.915,0.0,-53.84,53.84
5.918,0.0,-53.85,53.85
5.921,0.0,-53.76,53.76
5.924,0.0,-53.79,53.79
5.927,0.0,-53.74,53.74
5.93,0.0,-53.68,53.68
5.933,0.0,0.0,0.0
5.936,0.0,-53.82,53.82
5.939,0.0,-53.83,53.83
5.942,0.0,-53.78,53.78
5.945,0.0,-53.83,53.83
5.948,0.0,-53.8,53.8
5.951,0.0,-53.75,53.75
5.954,0.0,-53.82,53.82
5.957,0.0,-53.74,53.74
5.96,0.0,-53.65,53.65
5.963,0.0,-53.71,53.71
5.966,0.0,-53.76,53.76
5.969,0.0,-53.76,53.76
5.972,0.0,-53.74,53.74
5.975,0.0,-53.74,53.74
5.978,0.0,-53.71,53.71
5.982,0.0,-53.66,53.66
5.985,0.0,-53.63,53.63
5.988,0.0,-53.71,53.71
5.991,0.0,-53.72,53.72
5.994,0.0,-53.77,53.77
5.997,0.0,-53.7,53.7
