Time_sec,Reference_Force_N,Actual_Force_N,Error_N
4.956,3.0,-13.08,16.08
4.959,3.0,-12.99,15.99
4.962,3.0,-13.07,16.07
4.965,3.0,-13.12,16.119999999999997
4.968,3.0,-13.05,16.05
4.971,3.0,-13.1,16.1
4.974,3.0,-13.16,16.16
4.977,3.0,-13.07,16.07
4.98,3.0,-13.09,16.09
4.983,3.0,0.0,3.0
4.986,3.0,-13.17,16.17
4.989,3.0,-13.12,16.119999999999997
4.992,3.0,-13.12,16.119999999999997
4.995,3.0,-13.17,16.17
4.998,3.0,-13.17,16.17
5.001,3.0,-13.09,16.09
5.004,3.0,-13.21,16.21
5.007,3.0,-13.18,16.18
5.01,3.0,-13.08,16.08
5.013,3.0,-13.14,16.14
5.016,3.0,-13.21,16.21
5.019,3.0,-13.15,16.15
5.022,3.0,-13.2,16.2
5.025,3.0,-13.21,16.21
5.028,3.0,-13.16,16.16
5.031,3.0,-13.23,16.23
5.034,3.0,-13.32,16.32
5.037,3.0,-13.21,16.21
5.04,3.0,-13.22,16.22
5.043,3.0,-13.33,16.33
5.046,3.0,-13.31,16.310000000000002
5.049,3.0,-13.22,16.22
5.052,3.0,-13.23,16.23
5.055,3.0,-13.26,16.259999999999998
5.059,3.0,-13.23,16.23
5.062,3.0,-13.32,16.32
5.065,3.0,0.0,3.0
5.067,3.0,-13.3,16.3
5.07,3.0,-13.19,16.189999999999998
5.073,3.0,-13.28,16.28
5.076,3.0,-13.32,16.32
5.079,3.0,-13.32,16.32
5.082,3.0,-13.37,16.369999999999997
5.085,3.0,-13.43,16.43
5.088,3.0,-13.37,16.369999999999997
5.091,3.0,-13.33,16.33
5.094,3.0,-13.4,16.4
5.097,3.0,-13.36,16.36
5.101,3.0,-13.3,16.3
5.104,3.0,-13.39,16.39
5.107,3.0,-13.4,16.4
5.11,3.0,-13.33,16.33
5.113,3.0,-13.42,16.42
5.116,3.0,-13.48,16.48
5.119,3.0,-13.36,16.36
5.122,3.0,-13.41,16.41
5.125,3.0,-13.48,16.48
5.128,3.0,-13.33,16.33
5.131,3.0,-13.4,16.4
5.134,3.0,-13.46,16.46
5.137,3.0,-13.37,16.369999999999997
5.14,3.0,-13.39,16.39
5.143,3.0,-13.5,16.5
5.146,3.0,0.0,3.0
5.149,3.0,-13.48,16.48
5.152,3.0,-13.42,16.42
5.155,3.0,-13.51,16.509999999999998
5.158,3.0,-13.49,16.490000000000002
5.161,3.0,-13.38,16.380000000000003
5.164,3.0,-13.5,16.5
5.167,3.0,-13.49,16.490000000000002
5.17,3.0,-13.4,16.4
5.173,3.0,-13.46,16.46
5.176,3.0,-13.49,16.490000000000002
5.179,3.0,-13.46,16.46
5.182,3.0,-13.51,16.509999999999998
5.185,3.0,-13.58,16.58
5.188,3.0,-13.5,16.5
5.191,3.0,-13.51,16.509999999999998
5.194,3.0,-13.61,16.61
5.197,3.0,-13.5,16.5
5.2,3.0,-13.5,16.5
5.203,3.0,-13.67,16.67
5.206,3.0,-13.59,16.59
5.209,3.0,-13.54,16.54
5.212,3.0,-13.62,16.619999999999997
5.216,3.0,-13.64,16.64
5.219,3.0,-13.57,16.57
5.222,3.0,-13.64,16.64
5.225,3.0,0.0,3.0
5.227,3.0,-13.67,16.67
5.23,3.0,-13.55,16.55
5.233,3.0,-13.61,16.61
5.236,3.0,-13.62,16.619999999999997
5.239,3.0,-13.54,16.54
5.242,3.0,-13.55,16.55
5.245,3.0,-13.7,16.7
5.248,3.0,-13.62,16.619999999999997
5.251,3.0,-13.6,16.6
5.254,3.0,-13.77,16.77
5.258,3.0,-13.61,16.61
5.261,3.0,-13.55,16.55
5.264,3.0,-13.63,16.630000000000003
5.267,3.0,-13.61,16.61
5.27,3.0,-13.59,16.59
5.273,3.0,-13.7,16.7
5.276,3.0,-13.72,16.72
5.279,3.0,-13.63,16.630000000000003
5.282,0.0,-13.72,13.72
5.285,0.0,-13.76,13.76
5.288,0.0,-13.92,13.92
5.291,0.0,-14.61,14.61
5.294,0.0,-14.91,14.91
5.297,0.0,-15.22,15.22
5.3,0.0,-15.77,15.77
5.303,0.0,-16.4,16.4
5.306,0.0,0.0,0.0
5.309,0.0,-17.03,17.03
5.312,0.0,-17.67,17.67
5.315,0.0,-18.21,18.21
5.318,0.0,-18.49,18.49
5.321,0.0,-18.91,18.91
5.324,0.0,-19.35,19.35
5.327,0.0,-19.79,19.79
5.33,0.0,-20.36,20.36
5.333,0.0,-20.61,20.61
5.336,0.0,-20.66,20.66
5.339,0.0,-21.07,21.07
5.342,0.0,-21.65,21.65
5.345,0.0,-22.16,22.16
5.348,0.0,-22.58,22.58
5.351,0.0,-22.82,22.82
5.354,0.0,-23.09,23.09
5.357,0.0,-23.55,23.55
5.36,0.0,-24.09,24.09
5.363,0.0,-24.56,24.56
5.366,0.0,-24.83,24.83
5.369,0.0,-24.96,24.96
5.372,0.0,-25.14,25.14
5.376,0.0,-25.53,25.53
5.379,0.0,-26.02,26.02
5.382,0.0,-26.32,26.32
5.385,0.0,-26.67,26.67
5.388,0.0,0.0,0.0
5.39,0.0,-26.96,26.96
5.393,0.0,-27.04,27.04
5.396,0.0,-27.09,27.09
5.399,0.0,-27.4,27.4
5.402,0.0,-27.79,27.79
5.405,0.0,-28.09,28.09
5.408,0.0,-28.46,28.46
5.411,0.0,-28.87,28.87
5.414,0.0,-29.07,29.07
5.418,0.0,-29.18,29.18
5.421,0.0,-29.24,29.24
5.424,0.0,-29.42,29.42
5.427,0.0,-29.89,29.89
5.43,0.0,-30.28,30.28
5.433,0.0,-30.64,30.64
5.436,0.0,-31.02,31.02
5.439,0.0,-31.28,31.28
5.442,0.0,-31.29,31.29
5.445,0.0,-31.31,31.31
5.448,0.0,-31.59,31.59
5.451,0.0,-31.98,31.98
5.454,0.0,-32.25,32.25
5.457,0.0,-32.55,32.55
5.46,0.0,-33.02,33.02
5.463,0.0,-33.29,33.29
5.466,0.0,-33.35,33.35
5.469,0.0,0.0,0.0
5.472,0.0,-33.24,33.24
5.475,0.0,-33.45,33.45
5.478,0.0,-33.82,33.82
5.481,0.0,-34.18,34.18
5.484,0.0,-34.31,34.31
5.487,0.0,-34.59,34.59
5.49,0.0,-34.97,34.97
5.493,0.0,-35.12,35.12
5.496,0.0,-35.18,35.18
5.499,0.0,-35.12,35.12
5.502,0.0,-35.29,35.29
5.505,0.0,-35.48,35.48
5.508,0.0,-35.84,35.84
5.511,0.0,-36.12,36.12
5.514,0.0,-36.34,36.34
5.517,0.0,-36.55,36.55
5.52,0.0,-36.8,36.8
5.523,0.0,-36.99,36.99
5.526,0.0,-37.09,37.09
5.529,0.0,-37.09,37.09
5.533,0.0,-37.03,37.03
5.536,0.0,-37.0,37.0
5.539,0.0,-37.15,37.15
5.542,0.0,-37.21,37.21
5.545,0.0,-37.33,37.33
5.548,0.0,-37.63,37.63
5.551,0.0,0.0,0.0
5.553,0.0,-37.78,37.78
5.556,0.0,-37.77,37.77
5.559,0.0,-37.96,37.96
5.562,0.0,-38.17,38.17
5.565,0.0,-38.37,38.37
5.568,0.0,-38.6,38.6
5.571,0.0,-38.72,38.72
5.575,0.0,-38.69,38.69
5.578,0.0,-38.81,38.81
5.581,0.0,-38.89,38.89
5.584,0.0,-38.98,38.98
5.587,0.0,-39.05,39.05
5.59,0.0,-39.02,39.02
5.593,0.0,-38.9,38.9
5.596,0.0,-38.87,38.87
5.599,0.0,-38.84,38.84
5.602,0.0,-38.66,38.66
5.605,0.0,-38.54,38.54
5.608,0.0,-38.6,38.6
5.611,0.0,-38.77,38.77
5.614,0.0,-38.87,38.87
5.617,0.0,-39.08,39.08
5.62,0.0,-39.31,39.31
5.623,0.0,-39.34,39.34
5.626,0.0,-39.28,39.28
5.629,0.0,-39.29,39.29
5.632,0.0,0.0,0.0
5.635,0.0,-39.34,39.34
5.638,0.0,-39.39,39.39
5.641,0.0,-39.43,39.43
5.644,0.0,-39.48,39.48
5.647,0.0,-39.49,39.49
5.65,0.0,-39.54,39.54
5.653,0.0,-39.5,39.5
5.656,0.0,-39.45,39.45
5.659,0.0,-39.51,39.51
5.662,0.0,-39.43,39.43
5.665,0.0,-39.39,39.39
5.668,0.0,-39.45,39.45
5.671,0.0,-39.43,39.43
5.674,0.0,-39.4,39.4
5.677,0.0,-39.43,39.43
5.68,0.0,-39.44,39.44
5.683,0.0,-39.4,39.4
5.686,0.0,-39.41,39.41
5.69,0.0,-39.44,39.44
5.693,0.0,-39.38,39.38
5.696,0.0,-39.4,39.4
5.699,0.0,-39.41,39.41
5.702,0.0,-39.34,39.34
5.705,0.0,-39.33,39.33
5.708,0.0,-39.33,39.33
5.711,0.0,-39.29,39.29
5.714,0.0,0.0,0.0
5.716,0.0,-39.32,39.32
5.719,0.0,-39.35,39.35
5.722,0.0,-39.36,39.36
5.725,0.0,-39.32,39.32
5.728,0.0,-39.29,39.29
5.732,0.0,-39.26,39.26
5.735,0.0,-39.28,39.28
5.738,0.0,-39.28,39.28
5.741,0.0,-39.28,39.28
5.744,0.0,-39.25,39.25
5.747,0.0,-39.26,39.26
5.75,0.0,-39.33,39.33
5.753,0.0,-39.34,39.34
5.756,0.0,-39.22,39.22
5.759,0.0,-39.2,39.2
5.762,0.0,-39.2,39.2
5.765,0.0,-39.27,39.27
5.768,0.0,-39.28,39.28
5.771,0.0,-39.22,39.22
5.774,0.0,-39.18,39.18
5.777,0.0,-39.22,39.22
5.78,0.0,-39.22,39.22
5.783,0.0,-39.18,39.18
5.786,0.0,-39.26,39.26
5.789,0.0,-39.21,39.21
5.792,0.0,0.0,0.0
5.795,0.0,-39.13,39.13
5.798,0.0,-39.21,39.21
5.801,0.0,-39.26,39.26
5.804,0.0,-39.27,39.27
5.807,0.0,-39.28,39.28
5.81,0.0,-39.24,39.24
5.813,0.0,-39.2,39.2
5.816,0.0,-39.21,39.21
5.819,0.0,-39.23,39.23
5.822,0.0,-39.21,39.21
5.825,0.0,-39.15,39.15
5.828,0.0,-39.2,39.2
5.831,0.0,-39.18,39.18
5.834,0.0,-39.17,39.17
5.837,0.0,-39.2,39.2
5.84,0.0,-39.18,39.18
5.843,0.0,-39.16,39.16
5.846,0.0,-39.17,39.17
5.85,0.0,-39.23,39.23
5.853,0.0,-39.21,39.21
5.856,0.0,-39.21,39.21
5.859,0.0,-39.23,39.23
5.862,0.0,-39.19,39.19
5.865,0.0,-39.22,39.22
5.868,0.0,-39.21,39.21
5.871,0.0,-39.18,39.18
5.874,0.0,0.0,0.0
5.876,0.0,-39.18,39.18
5.879,0.0,-39.24,39.24
5.882,0.0,-39.14,39.14
5.885,0.0,-39.12,39.12
5.888,0.0,-39.17,39.17
5.892,0.0,-39.17,39.17
5.895,0.0,-39.15,39.15
5.898,0.0,-39.12,39.12
5.901,0.0,-39.12,39.12
5.904,0.0,-39.1,39.1
5.907,0.0,-39.13,39.13
5.91,0.0,-39.16,39.16
5.913,0.0,-39.14,39.14
5.916,0.0,-39.11,39.11
5.919,0.0,-39.13,39.13
5.922,0.0,-39.1,39.1
5.925,0.0,-39.1,39.1
5.928,0.0,-39.1,39.1
5.931,0.0,-39.14,39.14
5.934,0.0,-39.18,39.18
5.937,0.0,-39.21,39.21
5.94,0.0,-39.17,39.17
5.943,0.0,-39.07,39.07
5.946,0.0,-39.06,39.06
5.949,0.0,-39.13,39.13
5.952,0.0,-39.05,39.05
5.955,0.0,0.0,0.0
5.958,0.0,-39.06,39.06
5.961,0.0,-39.15,39.15
5.964,0.0,-39.08,39.08
5.967,0.0,-39.07,39.07
5.97,0.0,-39.13,39.13
5.973,0.0,-39.1,39.1
5.976,0.0,-39.04,39.04
5.979,0.0,-39.05,39.05
5.982,0.0,-39.09,39.09
5.985,0.0,-39.14,39.14
5.988,0.0,-39.06,39.06
5.991,0.0,-39.11,39.11
5.994,0.0,-39.12,39.12
5.997,0.0,-39.13,39.13
