Timestamp (ms),Encoder1,Encoder2,Loadcell
1747963359309,49.35,169.86,451.039
1747963359409,48.83,169.88,472.868
1747963359509,48.8,169.84,484.583
1747963359609,49.62,169.82,482.35
1747963359709,44.17,169.99,477.517
1747963359809,22.19,170.34,472.905
1747963359909,8.99,170.54,482.989
1747963360009,5.76,170.56,514.535
1747963360109,6.06,170.69,539.434
1747963360209,6.61,170.61,544.914
1747963360309,6.26,170.61,541.836
1747963360409,346.33,170.91,536.497
1747963360509,323.81,171.55,533.346
1747963360609,315.74,171.62,539.221
1747963360709,315.66,171.64,558.575
1747963360809,315.68,171.62,570.356
1747963360909,315.0,171.62,565.964
1747963361009,296.98,171.79,561.836
1747963361109,279.97,172.08,565.898
1747963361209,268.7,172.28,589.13
1747963361309,268.46,172.25,610.246
1747963361409,269.31,172.19,624.172
1747963361509,270.21,172.32,624.223
1747963361610,267.23,172.28,614.682
1747963361709,252.99,172.45,608.74
1747963361809,243.69,172.61,606.015
1747963361909,241.54,172.61,619.361
1747963362010,242.13,172.56,653.478
1747963362110,243.54,172.52,650.775
1747963362210,243.85,172.61,644.583
1747963362309,240.29,172.52,639.119
1747963362410,225.67,172.78,634.58
1747963362510,211.57,172.85,637.584
1747963362610,205.22,172.96,663.665
1747963362710,205.96,172.96,687.521
1747963362810,205.96,172.91,694.939
1747963362910,205.9,172.94,690.305
1747963363010,198.56,173.09,685.641
1747963363110,186.52,173.11,681.072
1747963363210,168.63,173.35,682.703
1747963363310,162.08,173.44,726.082
1747963363410,163.09,173.37,742.181
1747963363510,164.3,173.37,743.467
1747963363610,164.61,173.35,735.997
1747963363710,150.9,173.53,728.065
1747963363810,133.14,173.68,727.125
1747963363910,117.34,174.23,747.007
1747963364010,115.28,174.19,762.181
1747963364110,118.59,174.21,748.682
1747963364210,118.99,174.17,754.036
1747963364310,117.28,174.23,751.553
1747963364410,97.37,174.36,743.768
1747963364510,80.8,174.56,741.807
1747963364610,71.39,174.63,761.99
1747963364710,71.99,174.63,821.146
1747963364810,72.67,174.61,826.882
1747963364910,72.8,174.61,821.476
1747963365010,67.81,174.74,812.347
1747963365110,55.51,174.87,807.301
1747963365210,41.68,174.93,818.318
1747963365310,31.47,175.04,845.178
1747963365410,30.17,175.11,869.438
1747963365510,30.24,175.07,882.997
1747963365611,31.18,175.02,883.959
1747963365710,22.5,175.18,877.951
1747963365810,357.65,175.44,872.868
1747963365910,344.49,175.75,875.373
1747963366010,343.48,175.77,915.556
1747963366110,343.78,175.75,929.534
1747963366211,343.81,175.88,932.053
1747963366311,343.54,175.84,927.308
1747963366411,323.87,175.95,922.747
1747963366511,304.71,176.06,927.881
1747963366611,295.31,176.19,955.079
1747963366711,296.1,176.03,982.63
1747963366811,296.25,176.08,997.855
1747963366911,296.32,176.14,994.359
1747963367011,291.51,176.23,984.98
1747963367111,271.69,176.39,980.338
1747963367211,260.37,176.41,981.528
1747963367311,256.99,176.43,1005.891
1747963367411,257.84,176.45,1045.487
1747963367511,258.48,176.47,1043.834
1747963367611,256.24,176.52,1037.194
1747963367711,238.29,176.63,1032.795
1747963367811,218.16,176.78,1042.696
1747963367911,213.72,176.87,1077.246
1747963368011,214.31,176.78,1108.762
1747963368111,214.55,176.8,1117.782
1747963368211,216.75,176.87,1111.061
1747963368311,214.97,176.82,1103.54
1747963368411,209.48,176.93,1092.876
1747963368511,201.7,177.0,1086.037
1747963368611,198.8,177.02,1098.744
1747963368711,199.3,176.96,1140.007
1747963368811,199.33,177.07,1137.885
1747963368911,198.25,177.04,1132.317
1747963369011,189.92,177.22,1129.857
1747963369111,179.59,177.24,1133.309
1747963369211,172.45,177.22,1152.978
1747963369311,173.09,177.29,1172.545
1747963369411,173.13,177.33,1181.697
1747963369511,172.94,177.29,1181.168
1747963369611,154.76,177.46,1174.726
1747963369711,134.33,178.23,1172.508
1747963369811,128.44,178.32,1189.996
1747963369911,128.94,178.17,1199.133
1747963370011,128.97,178.32,1192.986
1747963370112,128.06,178.21,1201.851
1747963370212,110.05,178.54,1197.077
1747963370312,88.8,178.58,1210.371
1747963370411,83.24,178.6,1253.5
1747963370512,84.07,178.6,1289.144
1747963370612,84.78,178.6,1296.453
1747963370712,86.78,178.54,1289.438
1747963370812,71.02,178.69,1281.777
1747963370912,57.2,178.85,1271.664
1747963371012,52.78,178.89,1294.954
1747963371112,51.51,178.93,1334.756
1747963371212,51.53,178.89,1352.17
1747963371312,51.62,178.91,1354.682
1747963371412,39.82,179.09,1345.824
1747963371512,20.57,179.18,1350.129
1747963371612,10.48,179.22,1383.423
1747963371712,11.05,179.26,1417.584
1747963371812,11.1,179.29,1428.38
1747963371912,11.29,179.24,1422.468
1747963372012,0.04,179.4,1416.386
1747963372112,333.54,179.51,1411.789
1747963372212,321.61,179.53,1428.395
1747963372312,319.55,179.57,1473.045
1747963372412,319.68,179.68,1505.046
1747963372512,320.36,179.57,1512.964
1747963372612,310.38,179.7,1508.895
1747963372712,281.9,179.88,1501.491
1747963372812,271.84,179.95,1537.282
1747963372912,271.25,179.97,1583.775
1747963373012,271.47,180.01,1599.075
1747963373112,273.29,179.97,1595.402
1747963373212,270.98,180.05,1589.218
1747963373312,252.37,180.14,1579.082
1747963373412,236.9,180.25,1579.199
1747963373512,233.03,180.32,1616.717
1747963373612,234.66,180.32,1657.613
1747963373712,234.77,180.27,1672.369
1747963373812,235.06,180.32,1667.874
1747963373912,226.11,180.43,1656.959
1747963374012,207.83,180.47,1649.394
1747963374113,197.77,180.56,1688.513
1747963374213,198.07,180.63,1732.024
1747963374313,198.47,180.65,1748.307
1747963374412,198.51,180.67,1741.579
1747963374513,187.06,180.71,1730.9
1747963374613,169.11,180.89,1727.764
1747963374713,158.5,181.64,1754.675
1747963374813,157.58,181.59,1788.234
1747963374913,158.02,181.53,1744.407
1747963375013,159.99,181.55,1712.964
1747963375113,152.24,181.62,1712.303
1747963375213,129.95,181.81,1708.021
1747963375313,114.59,181.99,1707.022
1747963375413,115.61,181.92,1751.869
1747963375513,119.01,181.86,1840.522
1747963375613,119.03,181.99,1829.438
1747963375713,117.28,181.88,1812.809
1747963375813,96.88,182.1,1809.049
1747963375913,82.95,182.16,1815.072
1747963376013,72.95,182.3,1858.186
1747963376113,71.28,182.23,1900.683
1747963376213,71.59,182.34,1922.292
1747963376313,71.64,182.25,1925.523
1747963376413,71.59,182.27,1919.501
1747963376513,59.42,182.45,1914.058
1747963376613,41.2,182.6,1909.901
1747963376713,30.3,182.65,1923.496
1747963376813,28.24,182.74,2007.822
1747963376913,28.21,182.71,2023.981
1747963377013,28.57,182.71,2021.755
1747963377113,26.94,182.78,2016.893
1747963377213,7.52,182.89,2011.172
1747963377314,352.05,183.04,2018.876
1747963377414,343.56,183.09,2060.984
1747963377513,345.5,183.11,2101.227
1747963377614,345.52,183.2,2120.375
1747963377713,345.54,183.11,2116.232
1747963377813,341.19,183.15,2106.493
1747963377913,325.72,183.33,2100.191
1747963378013,314.78,183.37,2102.277
1747963378114,304.96,183.53,2129.688
1747963378214,302.69,183.59,2187.653
1747963378314,302.85,183.57,2203.628
1747963378414,302.93,183.48,2202.622
1747963378514,299.84,183.55,2196.401
1747963378614,275.66,183.77,2192.024
1747963378714,256.77,183.9,2202.145
1747963378814,251.23,183.99,2250.995
1747963378914,252.59,184.03,2299.596
1747963379014,252.57,183.97,2317.87
1747963379114,253.27,183.99,2310.386
1747963379214,244.64,184.14,2299.221
1747963379314,223.7,184.3,2292.273
1747963379414,207.13,185.13,2295.49
1747963379514,203.33,185.02,2387.051
1747963379614,205.28,184.98,2364.547
1747963379714,205.28,185.02,2329.291
1747963379814,205.35,185.07,2319.464
1747963379914,197.33,185.17,2312.949
1747963380014,179.42,185.39,2311.627
1747963380114,161.9,185.5,2333.434
1747963380214,156.74,185.53,2393.845
1747963380314,157.73,185.66,2455.579
1747963380414,157.73,185.64,2481.954
1747963380514,158.85,185.75,2472.112
1747963380614,153.14,185.72,2458.524
1747963380714,131.71,185.99,2449.475
1747963380814,110.99,186.16,2444.862
1747963380914,99.83,186.23,2553.625
1747963381014,99.06,186.34,2603.481
1747963381114,99.17,186.45,2619.978
1747963381214,99.83,186.43,2610.724
1747963381314,99.87,186.34,2598.12
1747963381414,87.83,186.54,2586.243
1747963381514,71.06,186.74,2579.794
1747963381614,63.33,186.87,2604.789
1747963381714,59.2,186.95,2657.136
1747963381814,60.82,187.0,2692.964
1747963381914,62.49,186.98,2701.087
1747963382014,67.53,186.93,2692.494
1747963382114,59.37,187.17,2672.273
1747963382215,39.82,187.39,2627.0
1747963382315,21.34,187.59,2667.338
1747963382415,11.91,187.7,2742.894
